Number of intervals,F1 score,Precision,Accuracy,Recall,F1 score STD,Precision STD,Accuracy STD,Recall STD
2500.0,0.9935792821043092,0.9936066878122369,0.9936,0.9936544499123489,0.003210576401474254,0.0032185560145172295,0.0032000000000000028,0.0032018675004406964
3000.0,0.9943496327907464,0.9947144683777912,0.9944000000000001,0.994103269700555,0.005219615717849605,0.004615930237443339,0.005122499389946284,0.005745939024587354
3500.0,0.9943770609470567,0.9943593009425623,0.9944,0.9944847999668027,0.003681202182345277,0.0037152010369667916,0.0036660605559646754,0.0036357289832936
4000.0,0.9951803923755353,0.9951419279480817,0.9952,0.9953463203463204,0.006419349668100879,0.0063613435358747345,0.0064000000000000055,0.006318159201726108
5000.0,0.9959757793668818,0.9963228932066013,0.9960000000000001,0.995718877849211,0.005403241004675061,0.004901814862129668,0.0053665631459995,0.005761408403390006
7000.0,0.9911743996947235,0.9915222565758193,0.9911999999999999,0.9910922647167929,0.007554372861445428,0.007350586891967925,0.00754718490564529,0.007470226140115698
10000.0,0.9911578951599115,0.9915076581158091,0.9911999999999999,0.991026275036759,0.005639722817883523,0.005492959850155005,0.005600000000000005,0.005686458761109327
20000.0,0.9894965032600961,0.9903786555557629,0.9896,0.9889139281307294,0.006335547958165859,0.00562585749156836,0.006248199740725329,0.006919977528626894
30000.0,0.9879289787751914,0.9880798704784359,0.9879999999999999,0.9881477755082543,0.006444758436940065,0.006423828058822112,0.006449806198638846,0.006286602798951798
