Number of intervals,F1 score,Precision,Accuracy,Recall,F1 score STD,Precision STD,Accuracy STD,Recall STD
2500.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3000.0,0.9975990778688525,0.9976678876678877,0.9975999999999999,0.9975934459805428,0.005124947767552978,0.004952646458842907,0.005122499389946284,0.0051499399736529
3500.0,0.9983698487219614,0.9986111111111111,0.9984,0.9981818181818183,0.004890453834115816,0.004166666666666652,0.004800000000000004,0.005454545454545457
4000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5000.0,0.9959953835884537,0.9959272199978176,0.9960000000000001,0.9961523719336218,0.005373828795092116,0.00548031581787335,0.0053665631459995,0.005127781307131693
7000.0,0.9991925586202441,0.9991228070175439,0.9992000000000001,0.9992753623188406,0.0024223241392674734,0.0026315789473684292,0.002400000000000002,0.0021739130434782704
10000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30000.0,0.9983963050869203,0.9984090909090909,0.9984,0.9984090909090909,0.0032073898261594904,0.0031863243704262183,0.0032000000000000028,0.0031863243704262183
